from_name,to_name,from_broad_state,to_broad_state
chr9:118353255-118354758,chr9:118645325-118647015,active,repressed
chr10:5990792-5992236,chr10:6019309-6020813,weak,active
chr10:5990792-5992236,chr10:6129750-6131905,weak,active
chr10:5671268-5672844,chr10:6129750-6131905,active,active
chr7:7004282-7005531,chr7:7463336-7465174,repressed,active
chr3:121264335-121266460,chr3:121713807-121715468,active,active
chr3:158562859-158564525,chr3:158969900-158971529,repressed,repressed
chr4:166276432-166278286,chr4:166385366-166386905,repressed,repressed
chr4:166017390-166018807,chr4:166385366-166386905,weak,repressed
chr20:52712708-52714296,chr20:52823566-52825072,repressed,active
chr1:22431526-22433178,chr1:22742485-22744010,active,active
chr1:22534200-22535730,chr1:22742485-22744010,repressed,active
chr5:44951715-44953472,chr5:45796572-45797900,repressed,repressed
chr1:88645618-88647305,chr1:89014631-89016139,repressed,repressed
chr5:95679891-95681582,chr5:95948975-95950882,active,active
chr1:210757149-210758716,chr1:211122737-211124135,repressed,repressed
chr19:33089955-33091543,chr19:33466449-33468143,active,active
chr13:98501028-98502482,chr13:99082835-99084241,repressed,repressed
chr1:21557834-21559455,chr1:21581131-21582666,weak,active
chr10:6150333-6151877,chr10:6244004-6246223,active,active
chr17:46025911-46027571,chr17:46055141-46056620,weak,active
chr17:56381092-56382521,chr17:56394228-56395735,repressed,repressed
chr6:71080654-71082106,chr6:71593380-71595005,repressed,repressed
chr2:120398489-120400057,chr2:120417110-120418632,repressed,repressed
chr2:120233270-120234860,chr2:120417110-120418632,repressed,repressed
chr17:77041356-77042872,chr17:77083122-77084624,repressed,weak
chr17:77041356-77042872,chr17:77060695-77062125,repressed,repressed
chr5:316711-318112,chr5:446407-447921,weak,weak
chr2:74941435-74943196,chr2:75102732-75104490,active,weak
chr8:95006328-95007805,chr8:95339061-95340491,repressed,repressed
chr8:95006328-95007805,chr8:95091363-95092869,repressed,repressed
chr15:92633835-92635251,chr15:92768718-92770084,active,active
chr8:39852645-39854020,chr8:39890875-39892841,repressed,weak
chr8:39748949-39750611,chr8:39890875-39892841,repressed,weak
chr3:138417406-138419092,chr3:138654136-138655977,active,active
chr3:100788476-100789997,chr3:100914258-100915864,weak,weak
chr3:100308608-100310428,chr3:100914258-100915864,active,weak
chr13:76140399-76141772,chr13:76269350-76270842,weak,weak
chr3:54871444-54872935,chr3:55780253-55781769,repressed,repressed
chr2:44470559-44472181,chr2:44618911-44620563,repressed,repressed
chr15:72022243-72023910,chr15:72447748-72449355,active,active
chr10:28720424-28722086,chr10:28916508-28918171,active,active
chr10:60290266-60292336,chr10:60541005-60542691,repressed,repressed
chr10:33297094-33300288,chr10:33444164-33445826,active,active
chr1:244959532-244961126,chr1:245205274-245206918,repressed,repressed
chr3:178732637-178734500,chr3:178786364-178787920,repressed,weak
chr3:178732637-178734500,chr3:178864315-178866454,repressed,active
chr1:67230076-67231784,chr1:67461090-67462675,repressed,weak
chr6:114301547-114302993,chr6:114315392-114317614,repressed,weak
chr5:40735769-40737444,chr5:40878895-40880511,weak,active
chr8:122841570-122843327,chr8:123247849-123249423,weak,repressed
chr4:123573064-123574393,chr4:123637481-123638985,repressed,repressed
chr10:43788095-43789699,chr10:43885714-43887041,active,active
chr11:118559926-118561885,chr11:118885501-118886730,active,weak
chr11:118559926-118561885,chr11:118800456-118801848,active,active
chr11:118559926-118561885,chr11:118789949-118791396,active,active
chr11:118559926-118561885,chr11:118660500-118662522,active,active
chr10:114067089-114068539,chr10:114194215-114195775,weak,active
chr10:113899273-113900845,chr10:114194215-114195775,active,active
chr19:769778-772092,chr19:856523-857826,active,repressed
chr4:100918415-100920127,chr4:101013915-101015526,weak,active
chr3:137689393-137691067,chr3:137770512-137771953,active,weak
chr3:100321693-100323390,chr3:100455610-100457120,weak,active
chr19:49148802-49150836,chr19:49290744-49292383,active,repressed
chr3:673720-675242,chr3:1122982-1124679,weak,repressed
chr3:673720-675242,chr3:943254-944778,weak,repressed
chr12:18292369-18295217,chr12:18311626-18313191,weak,repressed
chr12:92963376-92965111,chr12:93042942-93044803,repressed,repressed
chr12:17794244-17796012,chr12:18080942-18082785,repressed,weak
chr5:123006092-123007839,chr5:123272324-123274092,repressed,weak
chr5:131525210-131526829,chr5:131573378-131574868,repressed,repressed
chr10:133836015-133837480,chr10:133955421-133956906,repressed,repressed
chr5:122706815-122708234,chr5:122946024-122947949,active,weak
chr5:122758529-122760153,chr5:122946024-122947949,active,weak
chr12:1899695-1901197,chr12:2691692-2693049,weak,repressed
chr7:133537858-133540389,chr7:133675120-133676636,weak,repressed
chr10:78070945-78072376,chr10:78743866-78745563,repressed,repressed
chr10:78391878-78393330,chr10:78743866-78745563,repressed,repressed
chr3:148837361-148839459,chr3:149229483-149231163,weak,active
chr3:149211436-149212914,chr3:149229483-149231163,weak,active
chr22:25757493-25759016,chr22:25843223-25844897,weak,active
chr5:64106315-64108024,chr5:64396409-64397781,weak,repressed
chr17:39012564-39014327,chr17:39064821-39066564,weak,weak
chr17:38959044-38960811,chr17:39064821-39066564,weak,weak
chr2:173891540-173893142,chr2:174266519-174268077,weak,active
chr10:87307220-87308838,chr10:88021086-88022513,repressed,active
chr10:87307220-87308838,chr10:88159024-88160547,repressed,active
chr9:74101458-74102843,chr9:74242574-74244090,repressed,repressed
chr5:139640492-139641903,chr5:139725677-139727126,active,active
chr16:68294908-68296357,chr16:68400387-68401781,weak,weak
chr4:47385199-47386821,chr4:47565846-47567263,repressed,repressed
chr9:89048268-89049838,chr9:89101457-89103354,repressed,weak
chr9:89028672-89030179,chr9:89101457-89103354,repressed,weak
chr12:49188856-49190743,chr12:49411475-49414609,weak,active
chr10:127317725-127319250,chr10:127388481-127390081,repressed,weak
chr1:21694385-21695908,chr1:21899938-21901482,active,weak
chr1:21694385-21695908,chr1:21860743-21862193,active,repressed
chr5:60254305-60257322,chr5:60953692-60955319,weak,repressed
chr5:180032104-180033890,chr5:180097013-180098476,repressed,repressed
chr10:70852327-70854687,chr10:71151618-71153229,repressed,active
chr8:32963474-32965116,chr8:33277975-33279594,repressed,weak
chr5:133921883-133923698,chr5:134239599-134242246,active,active
chr2:232659669-232661258,chr2:232716457-232717889,weak,repressed
chr2:232664718-232666159,chr2:232716457-232717889,weak,repressed
chr10:15013318-15014811,chr10:15147839-15149311,repressed,weak
chr17:59078871-59080748,chr17:59489273-59490558,weak,active
chr10:93394531-93396183,chr10:93453397-93454895,active,repressed
chr7:16965410-16967110,chr7:17021610-17023339,active,weak
chr22:50963547-50965544,chr22:51058324-51059766,active,active
chr12:98766203-98768404,chr12:98790494-98792138,repressed,active
chr3:9973879-9975650,chr3:10024059-10025537,active,weak
chr2:209259469-209260886,chr2:209330502-209332002,repressed,repressed
chr20:30248753-30250854,chr20:30313051-30314288,active,weak
chr20:30221537-30223076,chr20:30313051-30314288,active,weak
chr5:51255929-51257663,chr5:51302422-51304034,repressed,repressed
chr3:10233137-10235472,chr3:10265977-10267519,weak,weak
chr2:188707384-188709026,chr2:189376531-189378266,repressed,repressed
chr11:46390378-46391884,chr11:46410052-46411847,weak,active
chr5:81607623-81609196,chr5:81647008-81648674,active,repressed
chr17:20942980-20944404,chr17:21182697-21184399,active,weak
chr6:106670640-106672140,chr6:106748284-106749751,repressed,weak
chr18:21497702-21499385,chr18:21698334-21700025,weak,active
chr7:85182881-85184653,chr7:85379058-85380569,repressed,repressed
chr4:166413912-166415385,chr4:166457626-166459095,weak,repressed
chr2:192623047-192624796,chr2:192676311-192677847,repressed,repressed
chr5:32092442-32094306,chr5:32612516-32614320,weak,weak
chr16:72500466-72502039,chr16:73230060-73231569,repressed,repressed
chr5:141530833-141532489,chr5:141966215-141967858,weak,repressed
chr11:727229-729046,chr11:761898-763533,active,active
chr1:10091884-10095372,chr1:10397296-10399075,active,weak
chr9:134630444-134632079,chr9:135526103-135527555,poised,active
chr6:130256917-130258722,chr6:130341585-130343124,repressed,active
chr6:12503952-12505516,chr6:12603121-12604529,repressed,repressed
chr21:40759504-40761461,chr21:40812856-40814407,active,repressed
chr11:61405321-61406829,chr11:61438523-61439959,repressed,repressed
chr3:10986826-10988284,chr3:11100596-11103297,repressed,poised
chr3:10799737-10801242,chr3:11100596-11103297,repressed,poised
chr22:36238488-36239938,chr22:36317061-36318712,weak,active
chr2:192430460-192431913,chr2:192623047-192624796,repressed,repressed
chr16:87110153-87111834,chr16:87311540-87313165,active,weak
chr3:36581716-36583306,chr3:36741905-36743563,repressed,repressed
chr3:36581716-36583306,chr3:36748620-36750136,repressed,active
chr3:36173206-36174619,chr3:36748620-36750136,repressed,active
chr7:73139545-73140967,chr7:73269249-73270889,active,active
chr7:73148411-73150003,chr7:73269249-73270889,active,active
chr18:9970779-9972484,chr18:10786633-10788323,repressed,repressed
chr13:67066015-67067513,chr13:67262607-67264947,repressed,repressed
chr8:118895962-118898541,chr8:119119629-119121916,repressed,active
chr8:118895962-118898541,chr8:119132025-119133791,repressed,weak
chr13:27446327-27447877,chr13:27503844-27505385,repressed,active
chr1:228799599-228801115,chr1:229393200-229394857,repressed,weak
chr3:54461660-54463303,chr3:54864234-54865660,active,repressed
chr5:143347043-143348617,chr5:143521141-143522776,weak,active
chr7:95545157-95546835,chr7:95704254-95705737,repressed,active
chr5:89025402-89026739,chr5:89456829-89458078,repressed,repressed
chr1:32013901-32015920,chr1:32098153-32099555,active,active
chr12:130819280-130821008,chr12:131232125-131233712,repressed,repressed
chr2:201933424-201934918,chr2:202022426-202024025,weak,active
chr15:86397057-86398504,chr15:86407742-86409296,active,active
chr12:108587064-108588564,chr12:108888241-108889683,repressed,repressed
chr12:108850472-108852584,chr12:108888241-108889683,repressed,repressed
chr11:33856287-33858204,chr11:33878778-33880550,poised,repressed
chr7:139330123-139331602,chr7:139474970-139476844,repressed,active
chr10:61589678-61591345,chr10:61791845-61793447,weak,weak
chr18:64884225-64885836,chr18:65182657-65184064,repressed,active
chr12:9483068-9484746,chr12:9530621-9532044,repressed,repressed
chr6:74448283-74449769,chr6:74679103-74680792,weak,repressed
chr11:124065091-124066864,chr11:124147267-124148501,active,active
chr9:120406349-120407991,chr9:120544856-120546626,active,active
chr2:121070141-121071756,chr2:121437340-121438818,active,poised
chr2:121070141-121071756,chr2:121309871-121311408,active,weak
chr5:36688352-36689721,chr5:37043276-37044634,weak,active
chr17:34958656-34960337,chr17:34981867-34983169,active,repressed
chr20:52559693-52561203,chr20:52678704-52680244,weak,repressed
chr10:74099634-74101032,chr10:74634309-74635975,weak,weak
chr5:102474242-102475949,chr5:102559778-102561229,active,active
chr12:11352004-11353468,chr12:11638809-11640619,repressed,active
chr15:80145213-80146805,chr15:80285191-80286685,active,active
chr15:80141744-80143044,chr15:80285191-80286685,active,active
chr2:28816460-28818131,chr2:28884007-28887099,active,active
chr2:29043722-29045262,chr2:29180920-29182569,weak,weak
chr14:82031760-82033176,chr14:82176098-82177537,repressed,repressed
chr12:7296465-7297958,chr12:7340326-7342181,weak,active
chr22:44280359-44281695,chr22:44341254-44342998,repressed,weak
chr22:36317061-36318712,chr22:36519451-36520977,active,active
chr8:90729906-90731423,chr8:90859697-90861576,repressed,weak
chr7:33224587-33226428,chr7:33282371-33284041,repressed,repressed
chr13:28632900-28634243,chr13:28897780-28899244,repressed,repressed
chr19:52017621-52019101,chr19:52280604-52282117,repressed,repressed
chr1:113257635-113259847,chr1:113682528-113684098,active,weak
chr9:125571916-125573624,chr9:125752712-125754545,weak,active
chr8:11603225-11604743,chr8:11800572-11802427,repressed,repressed
chr1:11701931-11703366,chr1:11770521-11772027,repressed,repressed
chr9:120544856-120546626,chr9:120931741-120933430,active,weak
chr5:36305051-36306813,chr5:36492485-36494026,active,active
chr2:69170082-69171617,chr2:69239429-69241004,active,active
chr5:23352002-23353529,chr5:23820410-23822093,active,repressed
chr5:23352002-23353529,chr5:23811993-23813885,active,repressed
chr18:60649299-60650869,chr18:61105813-61107486,weak,active
chr1:48963186-48964913,chr1:48995907-48997286,repressed,repressed
chr16:790252-792080,chr16:835014-836488,active,active
chr16:782422-784596,chr16:835014-836488,weak,active
chr2:26074270-26075897,chr2:26173168-26174900,active,active
chr2:39606125-39608078,chr2:39740130-39741750,weak,weak
chr1:19238740-19240665,chr1:19439653-19441111,weak,active
chr20:53296651-53298404,chr20:54031526-54033017,repressed,repressed
chr11:727229-729046,chr11:764790-766080,active,weak
chr1:212649858-212651614,chr1:212837826-212839694,weak,active
chr1:212630566-212632058,chr1:212781288-212783522,repressed,poised
chr5:52210275-52212248,chr5:52391016-52392707,active,weak
chr7:129283870-129285378,chr7:129649659-129651576,weak,active
chr7:129469363-129470656,chr7:129649659-129651576,weak,active
chr7:129464239-129466616,chr7:129649659-129651576,active,active
chr15:99189693-99191665,chr15:99601449-99603151,active,active
chr1:146643392-146645051,chr1:147171477-147173033,active,active
chr2:197876200-197877658,chr2:198055612-198057115,repressed,repressed
chr1:120286124-120287614,chr1:120412941-120414486,active,active
chr2:69239429-69241004,chr2:69786223-69787861,active,repressed
chr19:36550834-36552261,chr19:36617925-36619639,active,active
chr2:209237515-209239216,chr2:209259469-209260886,repressed,repressed
chr3:192184285-192186176,chr3:192283808-192285566,repressed,repressed
chr13:20770855-20772424,chr13:21068720-21070388,repressed,repressed
chr7:47139691-47141352,chr7:47219247-47220745,active,repressed
chr12:95157265-95159093,chr12:95967891-95969555,repressed,repressed
chr11:57411747-57413204,chr11:58290927-58293010,weak,active
chr11:57411747-57413204,chr11:58280614-58282319,weak,repressed
chr11:57293942-57295561,chr11:58280614-58282319,weak,repressed
chr1:206662715-206664497,chr1:206717349-206719171,weak,active
chr1:206662715-206664497,chr1:206779598-206782313,weak,active
chr1:206662715-206664497,chr1:206807011-206808711,weak,active
chr10:73655594-73657313,chr10:73820700-73822103,repressed,repressed
chr3:53972061-53973630,chr3:54871444-54872935,weak,repressed
chr13:32483448-32485125,chr13:32574815-32576307,weak,active
chr13:32483448-32485125,chr13:32819962-32821425,weak,repressed
chr3:131747449-131749136,chr3:131929105-131930628,repressed,repressed
