motif,chromatin_motif,node1,node2,node3
211,01101000,chr19:4524645-4526031,chr19:4632705-4634191,chr19:4790062-4792198
211,02000100,chr19:55669907-55672824,chr19:55651832-55653522,chr19:55978313-55980118
211,02000100,chr19:55651832-55653522,chr19:55978313-55980118,chr19:55928803-55930484
211,11000100,chr19:55651832-55653522,chr19:55965433-55966967,chr19:55978313-55980118
222,00000300,chr15:71265796-71267727,chr15:71732185-71733800,chr15:71184257-71186220
211,02000100,chr15:71265796-71267727,chr15:71732185-71733800,chr15:71678305-71679716
211,02001000,chr13:28403559-28405012,chr13:27979818-27981293,chr13:27935541-27937021
211,20001000,chr10:29680743-29682276,chr10:29733852-29735290,chr10:29665755-29667236
211,10101000,chr2:71687372-71688883,chr2:71736697-71738342,chr2:71450531-71452081
211,20000100,chr14:21507664-21509183,chr14:21534520-21537465,chr14:21574324-21576257
222,00001110,chr14:21603468-21605150,chr14:21534520-21537465,chr14:21574324-21576257
211,02000100,chr15:39109107-39111008,chr15:39145384-39146691,chr15:39871742-39873623
211,02000100,chr15:39109107-39111008,chr15:39145384-39146691,chr15:39463584-39465215
211,02000100,chr15:39282558-39284291,chr15:39109107-39111008,chr15:39145384-39146691
211,01100010,chr18:60250872-60252533,chr18:60649299-60650869,chr18:61105813-61107486
211,00200100,chr18:61244775-61246599,chr18:60649299-60650869,chr18:61105813-61107486
211,02000010,chr18:61244775-61246599,chr18:61185043-61186703,chr18:61105813-61107486
211,02000100,chr15:81288108-81289493,chr15:81557612-81559719,chr15:81692422-81694038
211,01100100,chr1:29359604-29361348,chr1:28928671-28930412,chr1:29203052-29204638
211,01100100,chr1:29359604-29361348,chr1:29203052-29204638,chr1:29111019-29112507
211,11000100,chr18:56435145-56436543,chr18:56448126-56449833,chr18:56723876-56725381
211,10010010,chr8:145180673-145182323,chr8:145056085-145057567,chr8:145287966-145289420
211,00200001,chr8:145180673-145182323,chr8:145539086-145540579,chr8:145287966-145289420
211,01100001,chr8:145180673-145182323,chr8:145287966-145289420,chr8:145549638-145551266
211,01100001,chr8:145733006-145735954,chr8:145180673-145182323,chr8:145287966-145289420
211,20001000,chr1:160799830-160801226,chr1:160923495-160924926,chr1:160650628-160652415
211,00200010,chr3:114810308-114812292,chr3:115532956-115534509,chr3:114758776-114760564
211,10100010,chr9:85948404-85950321,chr9:86211122-86212801,chr9:86158746-86160284
211,11000100,chr19:46301679-46303265,chr19:45930370-45932627,chr19:46061088-46062606
211,10101000,chr8:53190777-53192167,chr8:53024259-53026016,chr8:53407992-53409792
211,02001000,chr1:207037651-207039342,chr1:207154851-207156439,chr1:207177712-207179403
211,01101000,chr1:207154851-207156439,chr1:206907317-206908788,chr1:207177712-207179403
211,11001000,chr3:46317458-46319022,chr3:46119585-46121380,chr3:46413510-46414942
211,10101000,chr3:46317458-46319022,chr3:45979719-45981231,chr3:46413510-46414942
211,01100010,chr1:28685617-28687175,chr1:28735692-28737115,chr1:28928671-28930412
211,11000100,chr19:39034201-39036027,chr19:39420005-39422182,chr19:39442686-39444094
211,02000100,chr15:101389219-101390575,chr15:101412682-101414253,chr15:101167362-101169133
211,20000100,chr7:27182633-27184321,chr7:26720869-26722443,chr7:26892817-26894580
211,11001000,chr1:6168330-6169845,chr1:6231022-6232503,chr1:6264398-6266517
222,00002100,chr3:118600697-118602092,chr3:118816620-118818421,chr3:118959388-118961270
211,20000100,chr3:159720759-159722213,chr3:159646069-159648289,chr3:159723744-159725273
211,11001000,chr3:159601972-159603544,chr3:159646069-159648289,chr3:159723744-159725273
211,11001000,chr3:158981051-158982443,chr3:159646069-159648289,chr3:159723744-159725273
211,01101000,chr3:159522324-159523915,chr3:159646069-159648289,chr3:159723744-159725273
211,11001000,chr3:158984174-158985445,chr3:159646069-159648289,chr3:159723744-159725273
211,20001000,chr3:159720759-159722213,chr3:159601972-159603544,chr3:159723744-159725273
211,20001000,chr3:159601972-159603544,chr3:158981051-158982443,chr3:159723744-159725273
211,10101000,chr3:159601972-159603544,chr3:159522324-159523915,chr3:159723744-159725273
211,20001000,chr3:159601972-159603544,chr3:158984174-158985445,chr3:159723744-159725273
211,20001000,chr3:159720759-159722213,chr3:158981051-158982443,chr3:159723744-159725273
222,00002010,chr3:158981051-158982443,chr3:159522324-159523915,chr3:159723744-159725273
211,20001000,chr3:158981051-158982443,chr3:158984174-158985445,chr3:159723744-159725273
211,20000010,chr3:159522324-159523915,chr3:159039654-159041036,chr3:159723744-159725273
211,10101000,chr3:159522324-159523915,chr3:158984174-158985445,chr3:159723744-159725273
211,02000100,chr15:39604710-39606027,chr15:40048510-40050207,chr15:39871742-39873623
211,02000100,chr15:40048510-40050207,chr15:39463584-39465215,chr15:39871742-39873623
211,02000100,chr15:40048510-40050207,chr15:39109107-39111008,chr15:39871742-39873623
211,11001000,chr14:24559112-24560684,chr14:24526904-24528478,chr14:24629567-24631210
211,11000100,chr6:37095789-37097100,chr6:37018585-37020288,chr6:37177551-37179190
211,10100100,chr6:37175276-37176726,chr6:37018585-37020288,chr6:37177551-37179190
211,11001000,chr6:37018585-37020288,chr6:37177551-37179190,chr6:36996421-36998064
211,02001000,chr6:37018585-37020288,chr6:36852678-36854270,chr6:37177551-37179190
211,10101000,chr6:37175276-37176726,chr6:37177551-37179190,chr6:36996421-36998064
211,11001000,chr6:36852678-36854270,chr6:37177551-37179190,chr6:36996421-36998064
222,00000210,chr22:31544272-31546040,chr22:31484588-31486010,chr22:31503044-31504752
211,01100100,chr20:61071028-61072387,chr20:60984493-60986172,chr20:61074626-61076266
211,01101000,chr10:94639268-94641019,chr10:94276041-94277736,chr10:94602273-94603788
211,01100010,chr3:4391784-4393589,chr3:4674424-4676174,chr3:4752469-4753989
222,00001020,chr1:147363898-147365798,chr1:146744522-146746333,chr1:147098733-147100401
211,01101000,chr16:24509995-24511438,chr16:24052862-24054382,chr16:24515279-24517147
211,10100010,chr5:32092442-32094306,chr5:31808595-31810212,chr5:31825009-31826661
211,10100010,chr5:32092442-32094306,chr5:31580968-31582712,chr5:31825009-31826661
211,00200010,chr5:32092442-32094306,chr5:32612516-32614320,chr5:31825009-31826661
211,20001000,chr2:225233227-225234675,chr2:225148102-225150072,chr2:224857688-224859275
211,10101000,chr2:224644032-224645423,chr2:225148102-225150072,chr2:224857688-224859275
211,02000010,chr20:43638797-43640840,chr20:43766868-43768663,chr20:43857462-43859169
211,01100100,chr20:43638797-43640840,chr20:43723769-43725506,chr20:43766868-43768663
211,10100100,chr20:43638797-43640840,chr20:43766868-43768663,chr20:43740017-43741513
211,01100100,chr20:43638797-43640840,chr20:43723769-43725506,chr20:43708867-43710428
211,02000100,chr20:43638797-43640840,chr20:43723769-43725506,chr20:43857462-43859169
211,11000100,chr20:43638797-43640840,chr20:43723769-43725506,chr20:43740017-43741513
211,20001000,chr1:84396785-84398343,chr1:84587655-84589498,chr1:84370434-84371908
211,10101000,chr1:84396785-84398343,chr1:84587655-84589498,chr1:84898775-84900432
211,20000010,chr1:84396785-84398343,chr1:84370434-84371908,chr1:84898775-84900432
211,10100001,chr1:158094161-158095642,chr1:157932899-157934430,chr1:158090894-158092407
211,02000100,chr1:109654066-109656175,chr1:109370034-109372004,chr1:109631315-109632837
211,20001000,chr8:12723810-12725306,chr8:13519210-13520626,chr8:12890862-12892378
211,20001000,chr8:13516271-13517673,chr8:12723810-12725306,chr8:13519210-13520626
211,20001000,chr8:12723810-12725306,chr8:13519210-13520626,chr8:12899210-12900696
211,20001000,chr8:13516271-13517673,chr8:13519210-13520626,chr8:12899210-12900696
211,20000010,chr6:45897622-45899253,chr6:46057303-46058828,chr6:46386714-46388323
211,20000010,chr8:82189347-82191046,chr8:82502346-82504119,chr8:82553000-82554656
211,11001000,chr3:135793523-135795079,chr3:136732038-136733699,chr3:136109963-136111606
211,01101000,chr10:93057444-93059120,chr10:93129217-93130628,chr10:92639160-92640711
211,20001000,chr11:7677848-7679497,chr11:7118879-7120467,chr11:7373639-7375221
211,10011000,chr11:7677848-7679497,chr11:7533762-7535315,chr11:7373639-7375221
211,20001000,chr11:7677848-7679497,chr11:7463303-7464771,chr11:7373639-7375221
222,00000210,chr6:37175276-37176726,chr6:37018585-37020288,chr6:37095789-37097100
211,11000010,chr6:37175276-37176726,chr6:37018585-37020288,chr6:36996421-36998064
211,11000010,chr6:37175276-37176726,chr6:36996421-36998064,chr6:37095789-37097100
222,00000120,chr6:111320071-111321781,chr6:111002821-111004508,chr6:110848625-110850414
211,01100010,chr6:111320071-111321781,chr6:111002821-111004508,chr6:111270179-111271783
211,01100010,chr6:111347911-111349207,chr6:110848625-110850414,chr6:111002821-111004508
211,01100010,chr6:110848625-110850414,chr6:111002821-111004508,chr6:111199944-111201195
222,00000030,chr6:110848625-110850414,chr6:111002821-111004508,chr6:111270179-111271783
211,00200010,chr5:38441164-38443038,chr5:38515267-38516703,chr5:38671980-38674530
211,10100010,chr5:38441164-38443038,chr5:38208138-38209859,chr5:38515267-38516703
211,02000010,chr11:65478530-65480614,chr11:65536413-65538159,chr11:65511226-65512902
211,01100010,chr7:44627040-44628809,chr7:44896022-44897534,chr7:44960988-44962707
211,10101000,chr2:154019032-154020540,chr2:154375213-154376756,chr2:153596520-153598467
211,20000010,chr2:152892850-152894284,chr2:154375213-154376756,chr2:153596520-153598467
211,02000010,chr18:60250872-60252533,chr18:60117841-60119225,chr18:60092347-60093841
211,01100010,chr18:60250872-60252533,chr18:59916057-59917763,chr18:60092347-60093841
211,11000010,chr18:60250872-60252533,chr18:59850213-59851898,chr18:60092347-60093841
211,01100010,chr18:60250872-60252533,chr18:60649299-60650869,chr18:60092347-60093841
211,01100010,chr18:60250872-60252533,chr18:60089776-60091617,chr18:60092347-60093841
211,02000100,chr15:69167608-69169142,chr15:68845797-68847260,chr15:69075465-69077010
211,02000100,chr15:69167608-69169142,chr15:68845797-68847260,chr15:68842284-68843737
211,02000100,chr15:69167608-69169142,chr15:68845797-68847260,chr15:69022167-69023672
211,11000010,chr3:150944797-150946658,chr3:151635288-151637106,chr3:151007802-151009640
211,20000010,chr3:151635288-151637106,chr3:151007802-151009640,chr3:151185388-151187028
222,00002010,chr3:151556196-151557808,chr3:151635288-151637106,chr3:151007802-151009640
211,00201000,chr3:151635288-151637106,chr3:151007802-151009640,chr3:151044683-151046337
211,20001000,chr3:151556196-151557808,chr3:151007802-151009640,chr3:151185388-151187028
211,10101000,chr3:151556196-151557808,chr3:151007802-151009640,chr3:151044683-151046337
211,11000010,chr3:151007802-151009640,chr3:151022370-151024092,chr3:151044683-151046337
211,20000010,chr3:151007802-151009640,chr3:151000109-151001728,chr3:151044683-151046337
211,02000010,chr7:371902-374079,chr7:825441-826973,chr7:912309-913964
211,10100010,chr9:73098740-73100410,chr9:72967133-72968606,chr9:73124446-73125932
211,20001000,chr7:64084989-64086391,chr7:64411138-64412720,chr7:64772162-64773660
211,20001000,chr7:64676253-64677619,chr7:64084989-64086391,chr7:64772162-64773660
211,20001000,chr7:64676253-64677619,chr7:64411138-64412720,chr7:64772162-64773660
211,10101000,chr9:35050832-35052303,chr9:34436808-34438251,chr9:34499954-34501704
211,10101000,chr9:35050832-35052303,chr9:34591068-34592669,chr9:34436808-34438251
211,10101000,chr9:35050832-35052303,chr9:34436808-34438251,chr9:34603109-34604566
211,10100100,chr3:137689393-137691067,chr3:137427340-137428783,chr3:137770512-137771953
211,11000100,chr1:198433788-198435702,chr1:197583738-197585199,chr1:198056707-198058855
211,20000010,chr8:33191708-33193277,chr8:33101167-33102621,chr8:32410839-32413159
211,20000010,chr8:33191708-33193277,chr8:32963474-32965116,chr8:32410839-32413159
222,00002010,chr8:33101167-33102621,chr8:32963474-32965116,chr8:32410839-32413159
211,00201000,chr8:33277975-33279594,chr8:32963474-32965116,chr8:32410839-32413159
211,02000100,chr15:30334810-30336390,chr15:29959623-29961339,chr15:30321916-30323470
211,02000100,chr15:30334810-30336390,chr15:29959623-29961339,chr15:30217292-30219019
211,02000100,chr15:30334810-30336390,chr15:29959623-29961339,chr15:30032441-30033824
222,00002001,chr20:56171442-56173112,chr20:56088700-56090290,chr20:56754023-56755482
222,00002100,chr16:19612056-19613666,chr16:19570125-19571543,chr16:19896989-19898565
211,01100010,chr17:48918665-48920186,chr17:49026695-49028762,chr17:49133427-49135077
211,01100100,chr17:48928811-48930505,chr17:48918665-48920186,chr17:49026695-49028762
222,00001110,chr17:48859910-48861460,chr17:48918665-48920186,chr17:49026695-49028762
222,00001200,chr17:48859910-48861460,chr17:48928811-48930505,chr17:49026695-49028762
211,01101000,chr17:48859910-48861460,chr17:49026695-49028762,chr17:49133427-49135077
211,02001000,chr17:49077742-49079703,chr17:48859910-48861460,chr17:49026695-49028762
211,02000010,chr1:23865683-23867199,chr1:23542251-23544100,chr1:23424581-23426358
211,01100010,chr1:23510427-23512089,chr1:23542251-23544100,chr1:23424581-23426358
211,00200010,chr8:38823388-38824938,chr8:38832215-38833690,chr8:38687636-38689168
211,01100100,chr3:122397331-122398971,chr3:122279003-122280430,chr3:122177310-122178760
211,02000100,chr15:69167608-69169142,chr15:69075465-69077010,chr15:69022167-69023672
211,02000100,chr15:69167608-69169142,chr15:69022167-69023672,chr15:68842284-68843737
211,11000100,chr12:19909526-19911289,chr12:20950927-20952391,chr12:20798632-20800132
211,11001000,chr4:110926071-110927546,chr4:111439539-111440882,chr4:111435561-111438413
211,11001000,chr4:110926071-110927546,chr4:111435561-111438413,chr4:111431534-111432986
211,20001000,chr4:110926071-110927546,chr4:111439539-111440882,chr4:111431534-111432986
211,20001000,chr4:111236133-111237470,chr4:110926071-110927546,chr4:111431534-111432986
211,20001000,chr12:7868482-7869954,chr12:7958753-7960522,chr12:7829352-7830831
222,00003000,chr2:237968680-237970321,chr2:237980453-237981919,chr2:237251659-237253154
222,00000210,chr6:2853570-2855264,chr6:2911148-2912834,chr6:2931733-2933413
211,02000100,chr6:2790519-2792392,chr6:2853570-2855264,chr6:2931733-2933413
222,00000210,chr6:2790519-2792392,chr6:2911148-2912834,chr6:2931733-2933413
211,20001000,chr12:15674970-15676469,chr12:14997647-14999331,chr12:14963484-14965127
211,10101000,chr12:15379486-15381102,chr12:15674970-15676469,chr12:14963484-14965127
211,11001000,chr12:15674970-15676469,chr12:15303861-15306341,chr12:14963484-14965127
211,10101000,chr12:15674970-15676469,chr12:15428479-15429952,chr12:14963484-14965127
211,10100010,chr12:15379486-15381102,chr12:15674970-15676469,chr12:15421124-15422981
222,00001110,chr12:15379486-15381102,chr12:15674970-15676469,chr12:15303861-15306341
211,00201000,chr12:15379486-15381102,chr12:15674970-15676469,chr12:15428479-15429952
211,10100100,chr12:15421124-15422981,chr12:15674970-15676469,chr12:15303861-15306341
211,01101000,chr12:15674970-15676469,chr12:15428479-15429952,chr12:15303861-15306341
211,01101000,chr11:34438147-34439636,chr11:34489185-34490775,chr11:34387518-34389005
211,01101000,chr11:34920034-34921561,chr11:34438147-34439636,chr11:34387518-34389005
211,20001000,chr2:225148102-225150072,chr2:225514971-225516520,chr2:225233227-225234675
211,10101000,chr2:224644032-224645423,chr2:225148102-225150072,chr2:225233227-225234675
211,10100100,chr17:38959044-38960811,chr17:38775685-38777126,chr17:38947172-38949061
211,01100100,chr8:23102936-23105225,chr8:23267094-23268899,chr8:23153102-23154615
211,10100100,chr12:123722067-123723651,chr12:123344188-123345777,chr12:123277407-123279174
211,20001000,chr10:78932950-78934577,chr10:79400958-79402707,chr10:79403241-79404625
211,20001000,chr10:78932950-78934577,chr10:79400958-79402707,chr10:79010560-79011940
211,01100010,chr7:44627040-44628809,chr7:44960988-44962707,chr7:44886511-44888520
211,11000100,chr7:55317421-55318872,chr7:54840835-54842781,chr7:55338284-55339637
211,01100100,chr7:55482243-55483836,chr7:55317421-55318872,chr7:54840835-54842781
211,02000100,chr7:55317421-55318872,chr7:54840835-54842781,chr7:54906697-54908216
222,00000210,chr1:35317425-35319342,chr1:35251487-35252984,chr1:35331371-35332877
211,11000100,chr12:131245719-131247203,chr12:131588625-131590110,chr12:131616212-131617865
211,11000010,chr1:202153214-202154695,chr1:202161405-202162911,chr1:202688012-202689640
211,11000010,chr1:202153214-202154695,chr1:202820730-202822301,chr1:202688012-202689640
211,01100010,chr1:202153214-202154695,chr1:202688012-202689640,chr1:202432695-202434166
211,11000010,chr16:57660829-57663149,chr16:57609683-57611522,chr16:57682051-57684021
211,02000010,chr16:58033820-58035685,chr16:57660829-57663149,chr16:57682051-57684021
222,00000210,chr16:57660829-57663149,chr16:57633684-57635360,chr16:57682051-57684021
211,11000100,chr16:57660829-57663149,chr16:57633684-57635360,chr16:57609683-57611522
211,20001000,chr7:28337934-28339444,chr7:28665725-28667070,chr7:28428277-28430272
